Variable,Time,Shock,Median,Lower,Upper
log(PEX),0,OilPrice,0.0224385788033409,0.0141608723329818,0.0304701061837707
log(PEX),1,ForeignDemand,0.2390800923833886,0.1435760899627512,0.3317450175303715
log(PEX),1,IntRate,-0.3539405374048535,-0.8533429081612842,-0.1295141734015534
log(PEX),1,OilPrice,0.0486337533782963,0.0371609431002264,0.0612507971610569
log(PEX),2,ForeignDemand,0.1571184725493491,0.0478165564341184,0.2670071914953115
log(PEX),2,IntRate,-0.247749534521775,-0.6565424144066514,-0.072423412365787
log(PEX),2,OilPrice,0.0328059184923764,0.0197281946821697,0.0475272455984789
log(PEX),3,ForeignDemand,0.0951912797233336,-0.0017966766276624,0.2018874161576433
log(PEX),3,IntRate,-0.1563057622173063,-0.5069640343716705,-0.0061420655958499
log(PEX),3,OilPrice,0.0129013112927408,0.0009571800011631,0.0268158097781385
log(PEX),4,ForeignDemand,0.0520355383075737,-0.0223192466589237,0.1496888476094966
log(PEX),4,IntRate,-0.1006883369489765,-0.4076543498626919,0.0408344751240003
log(PEX),4,OilPrice,0.0006736444476059,-0.009381391070243,0.0127689781350222
log(PEX),5,ForeignDemand,0.0287668693751399,-0.0288916288443735,0.1136653778234071
log(PEX),5,IntRate,-0.0647523935524405,-0.3173028178344213,0.0615585524116546
log(PEX),5,OilPrice,-0.003619635985701,-0.0123880908041339,0.0051623552881288
log(PEX),6,ForeignDemand,0.0158928173178453,-0.0317233848889662,0.0875816622946565
log(PEX),6,IntRate,-0.0370130091426852,-0.2733030464236946,0.0756574760808361
log(PEX),6,OilPrice,-0.0032661689955437,-0.0106522570240176,0.0025263699402194
log(PEX),7,ForeignDemand,0.0088145058040705,-0.0327656294919989,0.0678980795946953
log(PEX),7,IntRate,-0.0207377136652081,-0.2203962084681022,0.0793155898358757
log(PEX),7,OilPrice,-0.0019283026718089,-0.0080955918289118,0.0030081483320458
log(PEX),8,ForeignDemand,0.0050999151121764,-0.0336593971129997,0.0530841678729744
log(PEX),8,IntRate,-0.0113191352038568,-0.1834670436564813,0.0776484145827909
log(PEX),8,OilPrice,-0.0007012352159572,-0.0062571721506837,0.0028600858993653
log(PEX),9,ForeignDemand,0.0030609192868716,-0.0331811401457,0.0431860226223455
log(PEX),9,IntRate,-0.007643720497209,-0.1588443547335423,0.0762067196516122
log(PEX),9,OilPrice,-0.0002087748905861,-0.0044653705849834,0.002372257519759
log(PEX),10,ForeignDemand,0.0011968750676602,-0.0316460562267165,0.0340992011048312
log(PEX),10,IntRate,-0.0043624455567451,-0.1414246064929233,0.068448726814808
log(PEX),10,OilPrice,-0.0003056542652482,-0.004016119328833,0.0017537890065597
log(PEX),11,ForeignDemand,0.0003580259229188,-0.0304929711210083,0.0269431479449206
log(PEX),11,IntRate,-0.002100078866697,-0.1239834055175385,0.0642067522463162
log(PEX),11,OilPrice,-0.0004385122037478,-0.004044908988828,0.001219210070592
log(PEX),12,ForeignDemand,-6.157070000622513e-05,-0.0291734992244287,0.0221502762758071
log(PEX),12,IntRate,-0.0006463430867104,-0.110881514685259,0.0623720648229685
log(PEX),12,OilPrice,-0.0004972302331054,-0.0035785988425127,0.0008344018908324
log(PEX),13,ForeignDemand,-0.0002556593580649,-0.0287544385113703,0.0191248678432724
log(PEX),13,IntRate,0.0003017994955336,-0.1004479737812673,0.0592529320705141
log(PEX),13,OilPrice,-0.0004525402116083,-0.0033403624726053,0.0008001193765266
log(PEX),14,ForeignDemand,-0.0001754538933552,-0.0262700862350385,0.0164621770685591
log(PEX),14,IntRate,0.0005046033570327,-0.0905833734726187,0.0514674901321705
log(PEX),14,OilPrice,-0.0003575043748628,-0.0030750966821776,0.0008253400804886
log(PEX),15,ForeignDemand,-0.0002000167806579,-0.0239214530774856,0.0140018113437598
log(PEX),15,IntRate,0.0008260300411283,-0.0807903214834136,0.0496346319479515
log(PEX),15,OilPrice,-0.0002507440219212,-0.0026959484588152,0.000794267377956
log(PEX),16,ForeignDemand,-0.0001577802089776,-0.0227572048125427,0.0119832925408723
log(PEX),16,IntRate,0.0007761777457293,-0.0703504809460126,0.0455493539894264
log(PEX),16,OilPrice,-0.000152036298,-0.0023497307597745,0.0007023634804954
log(PEX),17,ForeignDemand,-0.000124320464132,-0.0223379415818056,0.0101835720351212
log(PEX),17,IntRate,0.0007016952703203,-0.0614628173399709,0.043428930818794
log(PEX),17,OilPrice,-8.739059359188782e-05,-0.0021481529295562,0.0004636289939582
log(PEX),18,ForeignDemand,-0.0001315768560821,-0.0219314212227826,0.0082411832204399
log(PEX),18,IntRate,0.0005204849518655,-0.05412380476279,0.0416124987048473
log(PEX),18,OilPrice,-7.526286183873158e-05,-0.0020262377486105,0.000294885476084
log(PEX),19,ForeignDemand,-0.0001182569320743,-0.0210515222276753,0.0068985232916986
log(PEX),19,IntRate,0.0004597990113622,-0.0473408761600312,0.0378918686705112
log(PEX),19,OilPrice,-6.208938871580341e-05,-0.0020707582340623,0.0002246781509443
log(PEX),20,ForeignDemand,-0.0001297507000673,-0.0207608181417418,0.0057254132383286
log(PEX),20,IntRate,0.0002586026317469,-0.0428874344068526,0.0356870386056494
log(PEX),20,OilPrice,-5.973464308512341e-05,-0.0019853204217292,0.0002152762582067
log(PEX),21,ForeignDemand,-0.000130605729166,-0.0196466655431259,0.0050113246364681
log(PEX),21,IntRate,0.0002190796604661,-0.0386611498970707,0.0345477255464444
log(PEX),21,OilPrice,-4.892960079223425e-05,-0.0019353094478678,0.0001828588702618
log(PEX),22,ForeignDemand,-0.0001199552477479,-0.0190232731695701,0.0044151972316062
log(PEX),22,IntRate,0.000200611660575,-0.0349569801239477,0.0313547308601363
log(PEX),22,OilPrice,-3.570091676409489e-05,-0.0018188779451905,0.0001504615459566
log(PEX),23,ForeignDemand,-0.00010302830911,-0.0180415419881868,0.0037744197975847
log(PEX),23,IntRate,0.0001641056052237,-0.0310210835251479,0.0293582444287421
log(PEX),23,OilPrice,-2.616655182355596e-05,-0.0017092579538707,0.0001582219458591
log(PEX),24,ForeignDemand,-7.808909737480217e-05,-0.0164434555189627,0.0031401499121091
log(PEX),24,IntRate,0.0001842722235258,-0.0273271867570795,0.0268371138386371
log(PEX),24,OilPrice,-1.814963459101266e-05,-0.0015984335723069,0.0001291002522551
Sentiment,0,ForeignDemand,0.0333364401032298,-0.0066484551475291,0.0664831466893141
Sentiment,1,ForeignDemand,0.005253773468186,-0.0402574182569464,0.0478010181517335
Sentiment,2,ForeignDemand,0.0129088024567121,-0.0346070013209555,0.0707796217937392
Sentiment,3,ForeignDemand,0.0161258958544828,-0.0290824512775392,0.0783926085853922
Sentiment,4,ForeignDemand,0.0092392425540825,-0.0322729763991968,0.0684322900703793
Sentiment,5,ForeignDemand,-0.0004421898305709,-0.0323048220195051,0.0473702503079983
Sentiment,6,ForeignDemand,-0.0078288811542063,-0.0338322515226172,0.0249242487725054
Sentiment,7,ForeignDemand,-0.0095732986224615,-0.0347833937271975,0.0135008875237733
Sentiment,8,ForeignDemand,-0.0081496370490612,-0.0304280155810555,0.0071545916415493
Sentiment,9,ForeignDemand,-0.0057917803482894,-0.0236783791950382,0.0056335354761795
Sentiment,10,ForeignDemand,-0.0035728538024701,-0.0182867769566639,0.0056361392416099
Sentiment,11,ForeignDemand,-0.0020526939274431,-0.0147596540603036,0.0059014082708694
Sentiment,12,ForeignDemand,-0.0009346467338823,-0.0100331504592246,0.005714164124613
Sentiment,13,ForeignDemand,-0.0004138234564746,-0.0065397044729154,0.0052902344058363
Sentiment,14,ForeignDemand,-0.0001387188775544,-0.0041534531890755,0.004870952251953
Sentiment,15,ForeignDemand,-8.624911511938556e-05,-0.002911500224822,0.0042968515830834
Sentiment,16,ForeignDemand,-6.728884635003062e-05,-0.002151794758787,0.0033623710744877
Sentiment,17,ForeignDemand,-5.233778519818885e-05,-0.0015754640295253,0.0025342916565766
Sentiment,18,ForeignDemand,-4.647900125331641e-05,-0.0012674253311723,0.0018757990172091
Sentiment,19,ForeignDemand,-3.720532081300682e-05,-0.0010680467849508,0.0014840973490655
Sentiment,20,ForeignDemand,-2.417002813372463e-05,-0.000935993496547,0.0012165506723673
Sentiment,21,ForeignDemand,-1.470597127906123e-05,-0.0007818444311881,0.0010415542086809
Sentiment,22,ForeignDemand,-1.03266986518865e-05,-0.0005480643927329,0.0007223319575513
Sentiment,23,ForeignDemand,-7.90176727369725e-06,-0.0004224028855812,0.0005369088638021
Sentiment,24,ForeignDemand,-5.071279860956967e-06,-0.0003276505980906,0.0004570127526989
RF,0,ForeignDemand,0.109181316431613,0.0954935852192556,0.122640892884158
RF,0,IntRate,0.1527347169182123,0.1359450483122026,0.1682836311506527
RF,0,OilPrice,0.0051238297540051,0.0021901451845834,0.0080296268677493
RF,1,ForeignDemand,0.100834774003277,0.0824758597441838,0.1216156844358947
RF,1,IntRate,0.001265067281903,-0.0276468267196812,0.0326206441254084
RF,1,OilPrice,0.009024075851092,0.0049276034006376,0.0136297665630631
RF,2,ForeignDemand,0.0479985703743527,0.0302832614608513,0.071531773163365
RF,2,IntRate,-0.0299133193128273,-0.0573425747260505,0.0002150699307356
RF,2,OilPrice,0.0059456585461153,0.0009191898244652,0.0108387534857986
RF,3,ForeignDemand,0.0126486825850864,-0.0020129487892806,0.0310113063864464
RF,3,IntRate,-0.0186460619502653,-0.0422465140052224,0.0058618347801441
RF,3,OilPrice,0.0009750123389373,-0.0038281917653716,0.0053910184788566
RF,4,ForeignDemand,-0.001855837960517,-0.0120414243407046,0.0098963634017999
RF,4,IntRate,-0.0024702940407354,-0.0231097578661727,0.0139016714857301
RF,4,OilPrice,-0.0018185551449766,-0.0059498345350193,0.0013235079314761
RF,5,ForeignDemand,-0.0040215034623968,-0.011733205877634,0.0023460625884404
RF,5,IntRate,0.0044888317943016,-0.008756758719104,0.0166559603331672
RF,5,OilPrice,-0.0026564649002958,-0.0054428332717011,-0.0006067721552663
RF,6,ForeignDemand,-0.0025404664311868,-0.0082451585337823,0.001032862249119
RF,6,IntRate,0.005468756774336,-0.0021713705657096,0.0136224828060485
RF,6,OilPrice,-0.0019226057243691,-0.003911331546976,-0.0006876652603979
RF,7,ForeignDemand,-0.0009466084926634,-0.0053046391693701,0.001484398223654
RF,7,IntRate,0.0037364837235206,0.0001283230511126,0.0100139006805171
RF,7,OilPrice,-0.0009494524613465,-0.0023328745464843,-7.125508553004823e-05
RF,8,ForeignDemand,-0.0002011536900837,-0.0031703418116041,0.0016233994067352
RF,8,IntRate,0.00194149144167,-0.0002953516932154,0.0066004789335223
RF,8,OilPrice,-0.0002708840351482,-0.0012461813468929,0.0004606821925997
RF,9,ForeignDemand,4.174159067098091e-06,-0.0020737503066684,0.0013100377676108
RF,9,IntRate,0.0006886017996533,-0.0007798146505468,0.0044431162584674
RF,9,OilPrice,4.651082362682032e-05,-0.0006438884339571,0.0006220848026407
RF,10,ForeignDemand,-5.09853855162281e-06,-0.0014660495518309,0.0008925847254816
RF,10,IntRate,0.000227753939474,-0.0009436152421223,0.0024577444810772
RF,10,OilPrice,6.15884829409361e-05,-0.0003237755754773,0.0005275262619866
RF,11,ForeignDemand,-1.022581095021742e-05,-0.0011707618519635,0.0006288288226933
RF,11,IntRate,0.0001144362097601,-0.0007250678876751,0.0015187220914652
RF,11,OilPrice,1.195913064967451e-05,-0.0002399082125182,0.0003236914801051
RF,12,ForeignDemand,-2.059621517408324e-05,-0.0007941516037579,0.0004974249754677
RF,12,IntRate,7.668069577136059e-05,-0.0004284031318948,0.0010442794467233
RF,12,OilPrice,-1.81834660229749e-05,-0.0002213405773877,0.000160663708337
RF,13,ForeignDemand,-1.74613041781991e-05,-0.000489829023499,0.0003946660303548
RF,13,IntRate,5.037958566338047e-05,-0.000183776613208,0.0007605962733627
RF,13,OilPrice,-2.388038308658915e-05,-0.0002104197633472,8.860145078510804e-05
RF,14,ForeignDemand,-8.88380499333612e-06,-0.0003186851689083,0.0002997472033895
RF,14,IntRate,3.728270798808396e-05,-0.0001092185063432,0.0006057404425201
RF,14,OilPrice,-1.545065072141966e-05,-0.0001598526609168,6.14068307549544e-05
RF,15,ForeignDemand,-4.683779355951683e-06,-0.0002533439715647,0.0002371281912349
RF,15,IntRate,2.538789542018197e-05,-5.920831853566697e-05,0.0004675250661093
RF,15,OilPrice,-4.649467776492142e-06,-9.527810184811088e-05,4.724273698686068e-05
RF,16,ForeignDemand,-2.50806160527166e-06,-0.0002126161425118,0.0001745423611349
RF,16,IntRate,1.516060535799729e-05,-4.395656558780926e-05,0.0003411937422819
RF,16,OilPrice,5.197132742673783e-07,-4.867568518770794e-05,3.984502823234115e-05
RF,17,ForeignDemand,-1.276001525598424e-06,-0.0001629376945577,0.0001296373757427
RF,17,IntRate,7.86095776992173e-06,-3.170209939333973e-05,0.0002313698217398
RF,17,OilPrice,2.083748796216351e-06,-2.549554808997535e-05,3.588180025254276e-05
RF,18,ForeignDemand,-7.842320821660506e-07,-0.0001194099585475,0.0001027054952767
RF,18,IntRate,3.826148479404179e-06,-2.451128974801423e-05,0.0001673441040091
RF,18,OilPrice,1.224304648704362e-06,-1.717616365885315e-05,2.57203052205693e-05
RF,19,ForeignDemand,-5.253600674560414e-07,-8.425506831051574e-05,7.908716584350729e-05
RF,19,IntRate,2.269264872204094e-06,-2.005369520310885e-05,9.437021987622518e-05
RF,19,OilPrice,3.543612685912097e-07,-1.491109663041477e-05,1.318842353002294e-05
RF,20,ForeignDemand,-3.739744638900023e-07,-6.787225301114562e-05,6.129553193967964e-05
RF,20,IntRate,1.140117064919401e-06,-1.3191206394461e-05,6.105627382322612e-05
RF,20,OilPrice,-2.3662680211511683e-08,-1.196155009460012e-05,7.889821127509896e-06
RF,21,ForeignDemand,-2.921390714237041e-07,-5.440732018011337e-05,5.04697525699504e-05
RF,21,IntRate,7.129447383795311e-07,-5.824705776747868e-06,4.857600407120804e-05
RF,21,OilPrice,-1.155902568045462e-07,-9.568372695420345e-06,4.438667130348211e-06
RF,22,ForeignDemand,-2.078313882372803e-07,-4.288583468424198e-05,3.810190271020842e-05
RF,22,IntRate,5.906460077361096e-07,-2.100299359628261e-06,3.474320803310692e-05
RF,22,OilPrice,-4.5070526661640525e-08,-7.053057275765937e-06,3.109233025291021e-06
RF,23,ForeignDemand,-1.192509828453014e-07,-3.448302227512537e-05,2.900436558967537e-05
RF,23,IntRate,4.05915325380181e-07,-1.097612913785156e-06,2.793289676554336e-05
RF,23,OilPrice,-2.009896454469649e-09,-3.876573861401533e-06,2.709215918680653e-06
RF,24,ForeignDemand,-6.149949155596056e-08,-3.025663066588588e-05,2.232464761314813e-05
RF,24,IntRate,2.817920104975675e-07,-5.875560373176115e-07,2.204009946887411e-05
RF,24,OilPrice,3.691539997015996e-08,-2.062743111154747e-06,2.16843749374266e-06
PF,0,ForeignDemand,0.2724777471489937,0.2061065067510085,0.3403750956878009
PF,0,IntRate,-0.4094209769340665,-0.9254683069335976,-0.1796000491297177
PF,0,OilPrice,0.0360046007235018,0.0290021336147125,0.0440890600605206
PF,1,ForeignDemand,0.2843761163762569,0.1915084268433339,0.3988457895340986
PF,1,IntRate,-0.4461408387041992,-0.79625507136181,-0.250020921863263
PF,1,OilPrice,0.0567224689441434,0.0460147804352937,0.069874357601215
PF,2,ForeignDemand,0.1939746218985736,0.0952142789725045,0.3195136449971977
PF,2,IntRate,-0.364652431093413,-0.65426184745133,-0.1942309260416096
PF,2,OilPrice,0.0414397469748194,0.0286712826749116,0.0573956812960884
PF,3,ForeignDemand,0.1098964589764306,0.0244952717934076,0.226460932366879
PF,3,IntRate,-0.2442715620109091,-0.5145671274820156,-0.1120732347076335
PF,3,OilPrice,0.0180857371663041,0.0067249052908578,0.0353473867678577
PF,4,ForeignDemand,0.059884906371807,-0.0050004594101529,0.1609819600332504
PF,4,IntRate,-0.1436552734243925,-0.3607834602021864,-0.0463397553644005
PF,4,OilPrice,0.0034300972676501,-0.0053207986912357,0.0167107966372619
PF,5,ForeignDemand,0.0353335971970298,-0.0112609782111701,0.1208447875794424
PF,5,IntRate,-0.0768118908254055,-0.246020269337034,-0.0121229550483604
PF,5,OilPrice,-0.0022362820554392,-0.0085676907504503,0.0072605931446529
PF,6,ForeignDemand,0.0221596401728873,-0.0074476688973466,0.0938899547241276
PF,6,IntRate,-0.0412495537407598,-0.1723438807991824,3.427610210683637e-05
PF,6,OilPrice,-0.0022504079258965,-0.0073042896784283,0.0038741899079942
PF,7,ForeignDemand,0.0158549914632368,-0.003348985614568,0.0729987293861773
PF,7,IntRate,-0.0225356896986304,-0.1190646873356153,0.0016274528939312
PF,7,OilPrice,-8.729442451195367e-05,-0.0041338338651188,0.0038496812746336
PF,8,ForeignDemand,0.0107260465555139,-0.0010381898108998,0.0605547081740901
PF,8,IntRate,-0.0119870483632655,-0.0894983405490161,0.0012533341209425
PF,8,OilPrice,0.0009444956850765,-0.0015843429845799,0.0039593834798492
PF,9,ForeignDemand,0.0078108516555821,-0.0004400918715514,0.0511785635611273
PF,9,IntRate,-0.0083539072145064,-0.070204379910501,6.289343825807249e-05
PF,9,OilPrice,0.0009967211023252,-0.0003895633964089,0.0031161245413492
PF,10,ForeignDemand,0.0054151168752367,-0.0002154873346691,0.0412466624978648
PF,10,IntRate,-0.0056911545656074,-0.0524715793215322,-0.0002510825254981
PF,10,OilPrice,0.000620784030686,-0.0001158713508477,0.0020588353463692
PF,11,ForeignDemand,0.0038218543471204,-0.0002024403098157,0.0350627602833054
PF,11,IntRate,-0.0038827964655327,-0.0395595191853522,-0.0002129018773629
PF,11,OilPrice,0.0002319969464832,-0.0003176695979082,0.0012423117241142
PF,12,ForeignDemand,0.0026981157214729,-0.0001773971256946,0.0300389793776833
PF,12,IntRate,-0.0024495847478083,-0.030143319957586,-0.0001531067861796
PF,12,OilPrice,1.895180991273e-06,-0.0004529384930794,0.0007125955543052
PF,13,ForeignDemand,0.0017814876208658,-0.0001411687266426,0.0250829237890906
PF,13,IntRate,-0.0013647694374498,-0.0215012233918744,-4.878075401303447e-05
PF,13,OilPrice,-4.920947184776158e-05,-0.0004482131793624,0.0003984949014633
PF,14,ForeignDemand,0.001300351260589,-8.769428682175837e-05,0.0210960344720512
PF,14,IntRate,-0.0008680370227805,-0.0153317985973065,-5.867071237620546e-06
PF,14,OilPrice,-2.951846338342144e-05,-0.0003237738953607,0.0002300043436297
PF,15,ForeignDemand,0.0009311007964008,-5.50061144670327e-05,0.018419551708086
PF,15,IntRate,-0.0005096462011237,-0.0112765572308404,-3.028988690423707e-06
PF,15,OilPrice,-1.02452688966178e-05,-0.0001931376087755,0.0001839949345427
PF,16,ForeignDemand,0.0006345189656146,-1.908347560601339e-05,0.0156810284872265
PF,16,IntRate,-0.0002879929580108,-0.008610298366353,-5.504133117503753e-07
PF,16,OilPrice,7.174120309340298e-06,-0.0001023473753913,0.0001406014710098
PF,17,ForeignDemand,0.0004271110949349,-7.441260551816104e-06,0.0131531518486407
PF,17,IntRate,-0.0001786638963903,-0.006260728187913,-1.02654155311649e-06
PF,17,OilPrice,8.999311989933549e-06,-5.556781199936707e-05,0.0001202578134065
PF,18,ForeignDemand,0.0003066152077587,-1.144703175490012e-06,0.0109805769026357
PF,18,IntRate,-0.0001165291909756,-0.0046387649772928,-4.075450055627472e-07
PF,18,OilPrice,5.157352324457466e-06,-4.195346507965672e-05,8.300713493668602e-05
PF,19,ForeignDemand,0.0002185819830046,-8.178989858214732e-07,0.009067335072022
PF,19,IntRate,-8.017646337514659e-05,-0.0036162766085807,-5.195254661504819e-07
PF,19,OilPrice,1.091762629621053e-06,-3.519256550496649e-05,5.589673427491167e-05
PF,20,ForeignDemand,0.0001629438790262,-9.33622113565956e-07,0.0074712898325486
PF,20,IntRate,-5.809249716553893e-05,-0.0030984821391843,-2.300721613337635e-07
PF,20,OilPrice,-2.422261223695532e-07,-2.700067461565065e-05,3.36612217076716e-05
PF,21,ForeignDemand,0.0001192235557011,-6.298616483759465e-07,0.0062051341857591
PF,21,IntRate,-3.284722790253023e-05,-0.002313328342719,-8.498927614318478e-08
PF,21,OilPrice,-5.092783455059961e-07,-2.539524986560977e-05,1.984298001733265e-05
PF,22,ForeignDemand,8.4791693561546e-05,-6.238617919924845e-07,0.005193203081251
PF,22,IntRate,-1.75204076946673e-05,-0.0017266555821086,-1.618859966442255e-08
PF,22,OilPrice,-2.602268501764014e-07,-1.633611425653212e-05,1.385737452263497e-05
PF,23,ForeignDemand,5.399881160699944e-05,-3.683619760001587e-07,0.0044825244627169
PF,23,IntRate,-1.107711721939198e-05,-0.0011922640558425,-3.583836198782991e-09
PF,23,OilPrice,-3.7135774278526995e-08,-1.077851258449319e-05,1.038425104349555e-05
PF,24,ForeignDemand,3.352571709954251e-05,-2.846544058480132e-07,0.0038073943485503
PF,24,IntRate,-6.736427449581704e-06,-0.0008087159886447,2.297879587464279e-09
PF,24,OilPrice,5.794750109989451e-08,-4.440468806365148e-06,8.02092525642416e-06
YF,0,ForeignDemand,0.8096366239250877,0.7655283299125509,0.861136968220547
YF,0,GovSpending,6.470446776825924e-18,-1.469306998016623e-15,1.4620534572324209e-15
YF,0,IntRate,-0.1606214282880493,-0.2460909378983195,-0.0897822979704492
YF,0,OilPrice,-0.0039206020162333,-0.0149705407542732,0.005104894891337
YF,1,ForeignDemand,0.3320075630948064,0.2382306297780428,0.4521112490845104
YF,1,GovSpending,6.0388562701698195e-18,-1.829536914565096e-16,1.891397907743031e-16
YF,1,IntRate,-0.2503737531693607,-0.4205908876277032,-0.0795794565932813
YF,1,OilPrice,-0.0065779189127676,-0.0223916318254524,0.0076216461645319
YF,2,ForeignDemand,0.0507401631390394,-0.0343080729564935,0.1580981635623342
YF,2,GovSpending,3.4743413961980065e-18,-8.529375596696946e-17,9.840889596043138e-17
YF,2,IntRate,-0.1079753438320655,-0.2520953877727479,0.0470662742231454
YF,2,OilPrice,-0.0171831206494975,-0.033286148028013,-0.0033457600578771
YF,3,ForeignDemand,-0.03739836057904,-0.1030642435795874,0.0251160110144935
YF,3,GovSpending,2.301780298929165e-18,-7.176503847679703e-17,8.591420814039591e-17
YF,3,IntRate,0.0095273623742716,-0.099476392208922,0.1299706418391825
YF,3,OilPrice,-0.0202648715613768,-0.0353888450443939,-0.0080438725824365
YF,4,ForeignDemand,-0.040672662458681,-0.0923172896776546,-0.0079804267088772
YF,4,GovSpending,2.011372477393913e-18,-6.041461760655563e-17,7.086211514349959e-17
YF,4,IntRate,0.0537254006934562,-0.0070829757667945,0.1435894180356278
YF,4,OilPrice,-0.0154367715495626,-0.0263058271948069,-0.0065386025315653
YF,5,ForeignDemand,-0.023590953958605,-0.0618338459138903,-0.000519973898122
YF,5,GovSpending,1.4032056277542698e-18,-4.7637207887001786e-17,5.499270950681008e-17
YF,5,IntRate,0.0529084642101117,0.0129097270245057,0.1162419320948553
YF,5,OilPrice,-0.0076864234941174,-0.0152140469177557,-0.0013783862414824
YF,6,ForeignDemand,-0.0093002968053942,-0.0371889083841443,0.007383515499029
YF,6,GovSpending,8.228669088315303e-19,-3.727533185685065e-17,4.215089906494361e-17
YF,6,IntRate,0.0321853892900059,0.0091843071652379,0.080554104082211
YF,6,OilPrice,-0.0019519042047688,-0.007248425447557,0.0026547230492375
YF,7,ForeignDemand,-0.0020784065966615,-0.0238040861941126,0.0093746889056044
YF,7,GovSpending,3.259828904216343e-19,-2.911248514848222e-17,3.291170860918239e-17
YF,7,IntRate,0.0148988043373797,0.0016990841715068,0.0493068260988243
YF,7,OilPrice,0.0004306024947961,-0.0026843258142783,0.0049511757423577
YF,8,ForeignDemand,-0.000299945692396,-0.0157652944918556,0.0072522062771016
YF,8,GovSpending,8.021136979097215e-20,-2.3432276432572907e-17,2.604317881807105e-17
YF,8,IntRate,0.0057911124053517,-0.0040151722346232,0.0298295320631375
YF,8,OilPrice,0.0011307513934545,-0.0010508403648842,0.0041847681346595
YF,9,ForeignDemand,-0.000302496674929,-0.0115572694165088,0.0042533515590867
YF,9,GovSpending,2.680888309888374e-20,-1.929584389580595e-17,2.1121090440504838e-17
YF,9,IntRate,0.0023402504952211,-0.0043527297989648,0.0187667690956311
YF,9,OilPrice,0.0007136520544717,-0.0007919327320679,0.002868405968145
YF,10,ForeignDemand,-0.0004357813047609,-0.0088253644446357,0.0024929691084629
YF,10,GovSpending,2.012084058613697e-22,-1.6433658266877078e-17,1.795861373135942e-17
YF,10,IntRate,0.0011896177011244,-0.0030315433254863,0.0134881116271429
YF,10,OilPrice,0.000162565782484,-0.0009612062077349,0.0013657738999433
YF,11,ForeignDemand,-0.0004346554236291,-0.0067281469370115,0.0017062438426996
YF,11,GovSpending,1.644306391885667e-21,-1.436365815228392e-17,1.548034220990082e-17
YF,11,IntRate,0.000756124711348,-0.0014712156135047,0.0097409316853624
YF,11,OilPrice,-7.828763501516577e-05,-0.0010632507633093,0.0006535679334454
YF,12,ForeignDemand,-0.0003371039353568,-0.0046026894312586,0.0013257644182259
YF,12,GovSpending,2.091131342144524e-20,-1.2532706663798e-17,1.370193684854839e-17
YF,12,IntRate,0.0005836204781838,-0.0006826642657795,0.0077171200660974
YF,12,OilPrice,-0.0001093329617388,-0.000972620881965,0.0003621287530849
YF,13,ForeignDemand,-0.0001827253199778,-0.0034502678343109,0.0010870759374662
YF,13,GovSpending,6.342359400997503e-21,-1.0713167798494629e-17,1.1648468133940389e-17
YF,13,IntRate,0.0005167967255147,-0.0003063366504815,0.0062781563098341
YF,13,OilPrice,-4.601069306506431e-05,-0.0006141762551462,0.0002445136938394
YF,14,ForeignDemand,-9.13961934989847e-05,-0.0028508147510269,0.0008701113882984
YF,14,GovSpending,1.095547344283192e-21,-9.000143056033312e-18,1.000563222575298e-17
YF,14,IntRate,0.0003518774121953,-0.0001534829956945,0.0047414602769421
YF,14,OilPrice,-3.771054655121054e-06,-0.0003412076253138,0.0002349306329098
YF,15,ForeignDemand,-5.178094694125383e-05,-0.0023804256446908,0.0006503699551266
YF,15,GovSpending,9.153449866538914e-23,-8.014497901394668e-18,8.65623341072251e-18
YF,15,IntRate,0.000193146197749,-8.170257664402589e-05,0.0031974563415059
YF,15,OilPrice,1.633964049966647e-05,-0.0001629729690667,0.0001888099262175
YF,16,ForeignDemand,-3.037050098729549e-05,-0.0019183063717355,0.0004586535779703
YF,16,GovSpending,2.7365193891010906e-29,-7.115911932022442e-18,7.523881760063515e-18
YF,16,IntRate,0.0001055720150398,-5.440263478143695e-05,0.0023387441306288
YF,16,OilPrice,1.497562354797284e-05,-8.987690647067558e-05,0.0001706218176629
YF,17,ForeignDemand,-1.820784506252518e-05,-0.001541223962969,0.000342814534098
YF,17,GovSpending,-3.285471313620134e-32,-6.041586631650285e-18,6.5655910439545975e-18
YF,17,IntRate,5.108044833155547e-05,-6.868017900204946e-05,0.0016254883026689
YF,17,OilPrice,3.265213802583195e-06,-8.48538876664487e-05,0.0001158317599259
YF,18,ForeignDemand,-1.43980265000383e-05,-0.0011275802728515,0.0002661513860764
YF,18,GovSpending,5.328630835548522e-34,-5.1977287889076744e-18,5.8569419100261755e-18
YF,18,IntRate,3.000994675189549e-05,-4.425701729294241e-05,0.0011113948585378
YF,18,OilPrice,4.379064294572407e-07,-6.892390190064067e-05,6.883212249659241e-05
YF,19,ForeignDemand,-1.002969998490402e-05,-0.0009374364285231,0.000205387021408
YF,19,GovSpending,4.79926198614554e-33,-4.691087975276232e-18,5.190608654754792e-18
YF,19,IntRate,1.709322423360585e-05,-2.343908870721126e-05,0.0008057353794991
YF,19,OilPrice,-7.692485760998067e-07,-5.561170008853825e-05,3.525981930768221e-05
YF,20,ForeignDemand,-5.88611132617769e-06,-0.0007829057137149,0.0001593365060067
YF,20,GovSpending,-9.0689001686366e-35,-4.1702005784149334e-18,4.630139060671543e-18
